,source,name,start_datetime,stop_datetime,address,lat,lon,description,classification,temperatureMin,temperatureMax,narrative,precipType,precipChance,qpfSnow,snowRange,relativeHumidity,thunderCategory,temperatureHeatIndex,uvDescription,windSpeed,starting_lat,starting_lon,gc_distance_miles,est_drivetime_hours,event_type,start_date
1930,Eventful,Royal Sundays Poetry & Live Music Open Mic:Abyss OD Dichotomy Sheba GA,2020-11-22 23:00:00.000000000,,640 Evans Street Southwest,33.7375712,-84.41542, <br><br>Remember the infectious vibe of Sundays nights at Apache Cafe? Remember the crazy bands and musicians on Sunday nights? Remember all the i,,48, 67, 'Mostly cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 70, 'No thunder', 66, 'Low', 5,,33.827554,-84.32355,8.618073475636663,0.14363455792727772,Theatre,11/22/2020
1931,Eventful,OutcherAtl presents PRETTY GIRL TRAPHOUSE,2020-11-22 02:30:00.000000000,,"4300 Buford Highway Northeast ,#Suite 218",33.8679296,-84.3015779, The NEWLY RENOVATED<br> @theaceatlanta #PrettyGirlTraphouse #SATURDAYNIGHTS belong to THE #HOTTEST PARTY IN THE #CITY DON\u2019T MISS THIS GO,,48, 67, 'Cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 72, 'No thunder', 65, 'Low', 4,,33.827554,-84.32355,3.132652144244933,0.052210869070748886,Theatre,11/22/2020
1932,Eventful,Atlantis Sunday Brunch,2020-11-22 20:00:00.000000000,,1937 Piedmont Circle Northeast,33.8103934,-84.3674715," <br>Sunday Brunch + Day Party = Lituation!!<br>Come through for Atlanta&#39;s #1 brunch & day party and enjoy great food, lit vibes, hookah and bottom",,49, 68, 'Mostly cloudy. Highs in the upper 60s and lows in the upper 40s.', 'rain', 10, 0.0, 71, 'No thunder', 66, 'Low', 5,,33.827554,-84.32355,3.08757895327428,0.051459649221238,Rock,11/22/2020
1933,Eventful,4Play Sundays Day Party at CRU on Peters St.,2020-11-19 01:00:00.000000000,,310 Peters Street Southwest,33.7489,-84.3881, FREE BIRTHDAYS<br>AT<br>CRU LOUNGE<br><br> <br><br> <br><br>For your Free Birthday / Celebration Section Text &#39;CRU&#39; to (678) 607-6252,,40, 61, 'Abundant sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 60, 'Moderate', 9,,33.827554,-84.32355,6.863845902817527,0.11439743171362544,Rock,11/19/2020
1934,Eventful,A History of Stand-Up Comedy,2020-11-20 19:00:00.000000000,,375 Depot St.,35.5805057,-82.5646416,"Ritch Shydner&#39;s

A HISTORY OF STAND UP COMEDY

Presented by Marquee Comedy as a limited residency at The Magnetic Theatre

It’s a funny and insightful multi-media presentation about the history of an original American art form, stand-up comedy, and what all the jokes and laughter say about America. The stories of forgotten trailblazers, martyred iconoclasts and familiar stars show how the simple act of one joker taking on a crowd became one of our most popular entertainments, and a cultural weathervane.

Ritch Shydner&#39;s Bio

In the 1980’s, Ritch Shydner made numerous appearances on TV, including Late Night with David Letterman and The Tonight Show with both Johnny Carson and Jay Leno. He also did an HBO half-hour special, One Night Stand. He played Al Bundy’s co-worker on Married with Children, and made guest appearances on many other TV shows, such as Designing Women and Roseanne. Ritch was able to translate his modest success on TV into an obscure film career, appearing in Steve Martin’s Roxanne and Eddie Murphy&#39;s Beverly Hills Cop II before moving on to minor roles on smaller pictures. He wrote for sitcoms such as Roseanne, The Jeff Foxworthy Show, and HBO’s The Mind of the Married Man. Ritch wrote material for Jeff Foxworthy, Ron White, and Jay Leno.

Friday evenings in November at The Magnetic Theatre, 375 Depot St, Asheville NC 28801

November 6, 13, & 20 at 7pm

Doors open at 6:30pm

SAFETY

This show is presented to limited audiences in socially distanced assigned seating. All attendees are required to be temperature checked at the door, sign COVID safety waivers, and wear masks at all times while in the building. Failure to do so will result in removal from the theatre with no refund.

PRICING

Assigned seating - $15

All prices include tax and service fee applicable online and at the box office

NOTE: There will be no concessions sales during this show.",,36, 67, 'Mainly sunny. Highs in the upper 60s and lows in the mid 30s.', 'rain', 0, 0.0, 42, 'No thunder', 66, 'Moderate', 3,,33.827554,-84.32355,164.83550825262944,2.7472584708771572,Theatre,11/20/2020
1935,Eventful,Mood Mondays R&B Night feat. $5 Margaritas @Encoreatl,2020-11-24 01:00:00.000000000,,320 Luckie Street Northwest,33.726102,-84.3667469, Craving something different? - R&B Monday&#39;s is for you! Great music that will have you singing at the top of your lungs. Featuring $5 Margar,,47, 60, 'Times of sun and clouds. Highs in the low 60s and lows in the upper 40s.', 'rain', 0, 0.0, 53, 'No thunder', 59, 'Moderate', 10,,33.827554,-84.32355,7.550595391777273,0.12584325652962122,Theatre,11/24/2020
1936,Eventful,Checkpoint Challenges Railroad Park,2020-11-21 17:00:00.000000000,,"18th St S and 1st Ave S ,",33.5206,-86.8025, Checkpoint Challenges is a physical and mental outdoor sport that can be enjoyed by active people of all skill and fitness levels.,,50, 72, 'Mix of sun and clouds. Highs in the low 70s and lows in the low 50s.', 'rain', 10, 0.0, 61, 'No thunder', 70, 'Moderate', 3,,33.827554,-84.32355,162.84838093167954,2.714139682194659,Theatre,11/21/2020
1937,Eventful,The BEST $2 Tuesday in the City feat $2 Tacos and MORE @Encoreatl,2020-11-25 01:00:00.000000000,,320 Luckie Street Northwest,33.726102,-84.3667469," $2 Tuesday - To add the icing to the cake, you can download Crwdhero to request the songs you want to hear. <br>$2 Tequila Shots<br>$2 Chicken & B",,50, 63, 'Chance of showers. Highs in the low 60s and lows in the low 50s.', 'rain', 60, 0.0, 77, 'No thunder', 62, 'Low', 11,,33.827554,-84.32355,7.550595391777273,0.12584325652962122,Theatre,11/25/2020
1938,Eventful,Weekly Wednesday Meditation Class,2020-11-25 20:30:00.000000000,,4522 Tilly Mill Road,33.9275514,-84.2843224," Our meditaiton classes are open to all levels, join us weekly on Wednesdays to expereince true inner peace! Class contribution is $5 which goes towards donation to the operations of our facility Classes are held at 4522 Tilly Mill Road, Atlanta, Ga 30360 7-8:30pm Schedule 7:00-7:10pm Stretches7:10-7:20pm Meditation Circle (Intro/Orientation)7:20-8:00pm Guided Meditation 8:00-8:30pm Class Topic We look forward to your visit! If you have any questions, please visit our website or contact us! ",,49, 62, 'Showers. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 78, 'No thunder', 60, 'Low', 9,,33.827554,-84.32355,7.362168691329958,0.12270281152216597,Theatre,11/25/2020
1939,Eventful,Investing on Small Apartment Buildings Birmingham AL,2020-11-25 20:00:00.000000000,,online,33.5206,-86.8025, <br><br><br>How to Start Investing on Small Apartments Buildings<br><br><br><br><br><br>About this Event<br><br><br>Learn how to replace your income when you retire? Or if you ,,51, 67, 'Scattered thunderstorms. Highs in the upper 60s and lows in the low 50s.', 'rain', 60, 0.0, 78, 'Thunder expected', 66, 'Low', 11,,33.827554,-84.32355,162.84838093167954,2.714139682194659,Theatre,11/25/2020
1940,Eventful,Wholesaling Real Estate in Macon GA - Webinar,2020-11-25 20:00:00.000000000,,online,32.8406,-83.6325," Real Estate Webinar - How DO I Start?! Register Today for this exclusive Real Estate Webinar and see if Investing in Real Estate is really for you, attend a free Real Estate Investing orientation and learn how you can achieve success through Real Estate, working side by side with our national network of investors. IMPORTANT NOTE: This is an Online Event. Registrants will receive event details once registered as well as an email with details. If you&#39;re serious about earning more money in real estate... unlocking financial freedom... and making REAL money... there&#39;s only one real option... to learn how to Profitably Invest in Real Estate with a Proven System. From ZERO real estate investing knowledge to Real Estate Success - Our team reveals the strategies they use every day, and show you how to become a consistently profitable Real Estate Investor. Why invest in Real Estate? More millionaires have been created in real estate Use the tax code write off&#39;s that real estate offers Become financially free with proven strategies that work across the entire country Suitable for anyone that wants to take financial control of their future Who should attend? Those wishing to break the shackles of a W2 &quot;job&quot; New to Real Estate? Learn everything you need to be successful in Real Estate Investing Experienced investor that wishe to go to the next level Looking for a second-income? Those interested can also market the education and earn commissions while learning and training. What you’ll learn: Wholesaling Houses for a Profit with little to no money. IMP: To save time at meetings and to keep track of who is serious. All our associates and guests must be pre-registered for each meeting. You must confirm your registration by phone or replying to our confirmation email ",,54, 71, 'Showers. Highs in the low 70s and lows in the mid 50s.', 'rain', 60, 0.0, 73, 'No thunder', 70, 'Low', 9,,33.827554,-84.32355,81.89603084386715,1.364933847397786,Fine Art,11/25/2020
1941,Eventful,Unveiled,2020-11-19 11:00:00.000000000,2020-11-19 16:00:00,4200 Bethany Rd,33.5154,-83.3473,"Unveiled: New Acquisitions from a Private Collection

November 19th, 2020 to January 7th, 2021

Generously donated by a private collector, this set of rarely seen Steffen Thomas works will make their first public appearance since joining the permanent collection. These pieces will be shown alongside studies and complementary Thomas artworks from the rest of the museum’s collection. Works on paper, canvas, and found objects reveal Thomas’s artistic brilliance once more. Virtual tours, events, and other activities will be announced on our website.

How to Visit STMA: 
Until further notice, STMA will accept visitors in groups of no more than ten during regular hours: Tuesday – Saturday in the morning (11AM – 1 PM) or afternoon (2 – 4 PM). Walk-ups are welcome, but entry is not guaranteed. Please call 706-342-7557 or email info@steffenthomas.org to schedule your visit.",,42, 63, 'Sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 42, 'No thunder', 61, 'Moderate', 3,,33.827554,-84.32355,67.14037241765269,1.1190062069608782,Theatre,11/19/2020
1942,Eventful,HOT NEW CLASS! ONLINE TRAINING Teeth Whitening 101/Teeth Gems Certification,2020-11-19 14:00:00.000000000,,"2555 Delk Road Southeast ,#a2",33.9232368,-84.4782408," <br><br><br>The School of Glamology is an industry leader in providing quality, affordable training in advanced beauty techniques. Not only have we b",,39, 61, 'Mainly sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 35, 'No thunder', 59, 'Moderate', 8,,33.827554,-84.32355,12.0107400542142,0.20017900090357,Theatre,11/19/2020
1943,Eventful,HOT NEW CLASS! ONLINE TRAINING Teeth Whitening 101/Teeth Gems Certification,2020-11-19 14:00:00.000000000,,"2555 Delk Road Southeast ,#a2",33.9232368,-84.4782408," <br><br><br>The School of Glamology is an industry leader in providing quality, affordable training in advanced beauty techniques. Not only have we b",,39, 61, 'Mainly sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 35, 'No thunder', 59, 'Moderate', 8,,33.827554,-84.32355,12.0107400542142,0.20017900090357,Theatre,11/19/2020
1944,Eventful,Spartanburg Gold Award Presentations,2020-11-19 18:00:00.000000000,,349 E Blackstock Rd,34.927337,-81.988498, All Girl Scouts hoping to achieve the highest award in Girl Scouting must meet with the Gold Award Committee to present their proposed project before they begin work and once their project has been completed for final approval. Registration will close 4 weeks prior to the deadline. Once registered Girl Scouts must have all documents loaded into Go Gold Online. Girl - $0.00,,34, 58, 'Mainly sunny. Highs in the upper 50s and lows in the mid 30s.', 'rain', 0, 0.0, 36, 'No thunder', 57, 'Moderate', 2,,33.827554,-84.32355,167.80100060423203,2.7966833434038674,Theatre,11/19/2020
1945,Eventful,Learn 2 Invest with LMI,2020-11-19 21:00:00.000000000,,6251 Smithpointe Drive,33.9615699,-84.248098, LEARN HOW TO INVEST IN REAL ESTATE<br>Earn Double Digits Your Retirement Account<br>Reduce Your Taxes By Owning Rental Property<br>Pay Off Your Mortg,,39, 61, 'Sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 38, 'No thunder', 59, 'Moderate', 7,,33.827554,-84.32355,10.470951018394322,0.17451585030657205,Rock,11/19/2020
1946,Eventful,DiWine & Dine,2020-11-19 18:00:00.000000000,,600 Lance Dr,36.1634461,-85.6151682," We will host DiWine & Dine each month on the 3rd Thursday from 6p to 9p. Each month will have a different crafting option. DelMonaco wine available for purchase, as well as dinner available to purchase from Toast, our new restaurant opening up in 2020. Grab all of your friends, your date or your m[...] <br> <br>9318581177",,40, 65, 'Mainly sunny. Highs in the mid 60s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 63, 'Moderate', 12,,33.827554,-84.32355,180.8258372380821,3.013763953968035,Theatre,11/19/2020
1947,Eventful,Monie Love R&B Karaoke,2020-11-19 22:00:00.000000000,,397 North Central Avenue,33.6551571,-84.4014305, Monie Love hosts R Karaoke Thursdays at Uptown Comedy Corner. Enjoy your favorite R songs in a fun and relaxed environment.,,41, 62, 'Abundant sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 61, 'Moderate', 12,,33.827554,-84.32355,12.943219788249348,0.21572032980415579,Comedy,11/19/2020
1948,Eventful,Trap Paint: A Virtual Paint Party,2020-11-19 21:00:00.000000000,,709B Main Street,36.1751334,-86.7607032," A paint and sip with a twist. Come out and vibe out to your favorite trap artists, sip on your beverage of choice and enjoy yourself.",,46, 67, 'Sunny. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 29, 'No thunder', 66, 'Moderate', 14,,33.827554,-84.32355,223.52919212439156,3.725486535406526,Rock,11/19/2020
1949,Eventful,Molly Tuttle - Livestream Series,2020-11-19 11:00:00.000000000,,1604 8th Avenue South,36.1371081,-86.7785458,,,46, 67, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 29, 'No thunder', 66, 'Moderate', 15,,33.827554,-84.32355,222.46345823732779,3.7077243039554633,Comedy,11/19/2020
1950,Eventful,TBTB-Thursday,2020-11-19 20:00:00.000000000,,1509 E Broadway Ave,35.7991,-83.8852, Comedy night at The Bird & The Book on Thursday night November 19 Table for 2 - $30.00 Table for 4 - $55.00 Table for 6 - $75.00 Individual tickets - $16.00,,33, 62, 'Abundant sunshine. Highs in the low 60s and lows in the low 30s.', 'rain', 0, 0.0, 45, 'No thunder', 61, 'Moderate', 5,,33.827554,-84.32355,139.03817823272078,2.3173029705453465,Theatre,11/19/2020
1951,Eventful,Vivica A. Fox Presents: Funny By Nature (Special Engagement),2020-11-19 19:00:00.000000000,,2012 Memorial Parkway SW,34.71884,-86.59326, ,,43, 65, 'Sunshine. Highs in the mid 60s and lows in the low 40s.', 'rain', 0, 0.0, 31, 'No thunder', 63, 'Moderate', 10,,33.827554,-84.32355,158.25672652379478,2.637612108729913,Rock,11/19/2020
1952,Eventful,90% OF MILLIONAIRES BECOME SO THROUGH OWNING REAL ESTATE,2020-11-19 21:15:00.000000000,,3125 Presidential Parkway,33.8790901,-84.2698969," We would like to invite you to an incredible evening out with local business owners, entrepreneurs, executives and professionals. We recogni",,39, 61, 'Abundant sunshine. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 39, 'No thunder', 59, 'Moderate', 7,,33.827554,-84.32355,4.978737138011343,0.08297895230018906,Pop,11/19/2020
1953,Eventful,YOUR WAY TO WEALTH AND PROSPERITY,2020-11-19 21:15:00.000000000,,3125 Presidential Parkway,33.7489,-84.3881," We would like to invite you to an incredible evening out with local business owners, entrepreneurs, executives and professionals. We recogni",,40, 61, 'Abundant sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 60, 'Moderate', 9,,33.827554,-84.32355,6.863845902817527,0.11439743171362544,Rock,11/19/2020
1954,Eventful,Cabin Fever Drive-in Laser Show - Atlanta Motor Speedway,2020-11-19 20:00:00.000000000,,1500 Tara Place,33.386825,-84.316403, ,,38, 62, 'Sunshine. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 38, 'No thunder', 61, 'Moderate', 10,,33.827554,-84.32355,30.455021708451373,0.5075836951408562,Theatre,11/19/2020
1955,Eventful,Reasons for Hope: A Virtual Discussion with Dr. Jane Goodall,2020-11-19 20:00:00.000000000,2020-11-19 22:00:00,n/a,36.2164,-81.6747,"Presented by the Office of Sustainability, the Division of Student Affairs and the Office of Arts and Cultural Programs

This public presentation is a rebroadcast of a private live interactive question-and-answer session with Dr. Goodall and Appalachian State University students that will occur on Wednesday, November 18th. 

Jane Goodall was born on April 3, 1934, in London, England. From earliest childhood, she was fascinated by animals and the Africa she discovered in the storybooks of Tarzan and Dr. Doolittle.  In 1957, she traveled to the Kenyan farm of a friend&#39;s parents and met the famed anthropologist and paleontologist Dr. Louis Leakey. In 1960, at his invitation, she began her landmark study of chimpanzee behavior in what is now Tanzania. Her field research at what was then called Gombe Stream Chimpanzee Reserve — most notably, her discovery that chimpanzees make and use tools — revolutionized the world of primatology and redefined the relationship between humans and animals. 

Event is free, but pre-registration is required.",,29, 53, 'Sunshine. Highs in the low 50s and lows in the upper 20s.', 'rain', 0, 0.0, 39, 'No thunder', 52, 'Moderate', 4,,33.827554,-84.32355,234.85765651454838,3.914294275242473,Theatre,11/19/2020
1956,Eventful,Lilly Hiatt (18+ Event),2020-11-19 20:30:00.000000000,,2208 Elliston Place,36.1513927,-86.804395,,,46, 67, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 29, 'No thunder', 66, 'Moderate', 15,,33.827554,-84.32355,224.28988003823696,3.7381646673039493,Variety,11/19/2020
1957,Eventful,Atlanta Women's Business Expo 2020,2020-11-19 10:00:00.000000000,2020-11-19 17:30:00,Two Galleria Parkway,33.8833157,-84.4665728,"WHAT IS THE WOMEN&#39;S BUSINESS EXPO?
The Women&#39;s Business Expo is brought to you by the Producers of Small Business Expo. Small Business Expo is in its 12th Year! The Women&#39;s Business Expo is America&#39;s BIGGEST And most anticipated business-to-business networking And educational event, trade show And conference for Women who are Leaders, Business Owners, entrepreneurs, start-ups and decision-makers.
The Women&#39;s Business Expo is a FREE one-day event to attend for women to network, attend great business-growth workshops, build new business relationships, exchange ideas, shop from new vendors and learn from leading industry experts. If you are serious about starting or growing your business, the Women&#39;s Business Expo is a &quot;MUST ATTEND&quot; event for you. The Women&#39;s Business Expo is the #1 Business to Business Networking Event dedicated to helping Women Small Business Owners take their business to the next level. 

WHAT IS THE COST TO ATTEND?
It&#39;s FREE TO ATTEND.
There are also upgraded premium badge options that include benefits and special access like Reserved Seating in Workshops, Priority Access to Speed Networking Sessions, access our Lead Scanner App to collect attendee contact info, Access to our Networking Happy Hour with Open Bar And other perks (see below Badge Chart).
If you would like to be a Sponsor or Exhibit at Small Business Expo, please call us at 212.404.2345 or VISIT OUR EXHIBITOR INFO PAGE FOR PRICING And INFO. 

WHY ATTEND?
Network with other Women-Owned businesses, entrepreneurs And start-ups
Attend 25+ Business workshops And seminars to help grow your business
Fast-paced speed-networking sessions to build your network
Learn about new cutting-edge products and services from our Exhibitors
Establish hundreds of new And valuable contacts
Interact with the movers and shakers of your industry.
Leave the show with a wide array of qualified and targeted sales leads 
Get inspired And surround yourself with other passionate business owners",,39, 61, 'Mainly sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 36, 'No thunder', 60, 'Moderate', 8,,33.827554,-84.32355,10.043823719772293,0.16739706199620488,Rock,11/19/2020
1958,Eventful,"Live Latin Music & Salsa Lessons on Thursday Salsa Nights in Buckhead, GA",2020-11-19 19:29:00.000000000,,"764 Miami Circle Northeast ,#138",33.7489,-84.3881, Free Salsa Lessons and Live Latin Music every Thursday night @ Eclipse di Luna Miami Circle with Willie Ziavino & C.O.T. Band.<br>The band sta,,40, 61, 'Abundant sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 60, 'Moderate', 9,,33.827554,-84.32355,6.863845902817527,0.11439743171362544,Rock,11/19/2020
1959,Eventful,Child Passenger Safety Seat Inspection,2020-11-19 16:00:00.000000000,,101 East Wood Street,34.966846,-81.9396334, Free Child Passenger Safety Seat Inspections by appointment.,,35, 59, 'Abundant sunshine. Highs in the upper 50s and lows in the mid 30s.', 'rain', 0, 0.0, 38, 'No thunder', 57, 'Moderate', 1,,33.827554,-84.32355,171.7681758413711,2.862802930689518,Comedy,11/19/2020
1960,Eventful,The Waiting (Bible Study),2020-11-19 21:00:00.000000000,,"3845 North Druid Hills Rd ,Suite #300",33.8105282,-84.2762615, The Waiting (Bible Study),,40, 61, 'Mainly sunny. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 37, 'No thunder', 60, 'Moderate', 8,,33.827554,-84.32355,3.287088082404468,0.0547848013734078,Theatre,11/19/2020
1961,Eventful,Thursday Evening Book Club,2020-11-19 20:00:00.000000000,,102 North Lakeshore Drive,33.9167,-85.0833, Do you enjoy reading different genres and making bookish friends?,,39, 62, 'Mainly sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 34, 'No thunder', 60, 'Moderate', 8,,33.827554,-84.32355,49.63755398676104,0.8272925664460173,Theatre,11/19/2020
1962,Eventful,DiWine & Dine,2020-11-19 21:00:00.000000000,,600 Lance Drive,36.1536,-85.6436, DiWine & Dine is a great night out with friends or just yourself. Come and craft each month for a nice relaxing good time!,,40, 64, 'Sunny. Highs in the mid 60s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 63, 'Moderate', 11,,33.827554,-84.32355,181.04182101036173,3.0173636835060287,Rock,11/19/2020
1963,Eventful,Paul Cauthen at Radio Room *Sold Out*,2020-11-20 20:00:00.000000000,,110 Poinsett hwy,34.8682085,-82.404177, ,,44, 68, 'Mainly sunny. Highs in the upper 60s and lows in the mid 40s.', 'rain', 10, 0.0, 55, 'No thunder', 67, 'Moderate', 7,,33.827554,-84.32355,142.5249264291634,2.375415440486057,Theatre,11/20/2020
1964,Eventful,Rock City's Enchanted Garden of Lights,2020-11-20 16:00:00.000000000,2020-11-20 21:00:00,1400 Patten Road,34.9733918,-85.3501772,"Rock City’s Enchanted Garden of Lights Rock City’s 26th annual award-winning holiday light extravaganza!
Nightly November 20th, 2020 – January 2nd, 2021 (closed Christmas Eve night) 
See Rock City shine brighter than ever before during the 26th anniversary of Rock City’s Enchanted Garden of Lights! Featured recently on ABC’s show The Chew, this light extravaganza showcases more than 30 holiday scenes and over a million LED lights that transform the gardens’ natural daytime splendor into a fantasyland of four realms of wonder: Yule Town, Arctic Kingdom, Magic Forest and North Pole Village. Enjoy gingerbread cookie decorating, hot cocoa and nightly entertainment. Group rates available. Dinner with Santa is also back, as well as Jack Frost, Inara the Ice Queen and many other characters! This event was selected as a Top 20 Event for 2019 by Southeast Tourism Society! 
www.seerockcity.com/lights",,42, 69, 'Sunny. Highs in the upper 60s and lows in the low 40s.', 'rain', 0, 0.0, 59, 'No thunder', 68, 'Moderate', 3,,33.827554,-84.32355,102.90351464565292,1.7150585774275486,Theatre,11/20/2020
1965,Eventful,[CANCELED] N-400 Citizenship Application Assistance Program,2020-11-20 10:00:00.000000000,,4817 Church St,33.8921392,-84.1389273,"Due to the COVID-19 health emergency, this program has been cancelled.

Are you a green card holder?  Become a citizen and exercise all your rights!  In partnership with the Gwinnett County Public Library, the Latin American Association and Asian Americans Advancing Justice Atlanta will provide qualified legal representatives to aid in filling out the US Citizenship Application Form N-400.  Certain applicants may also be eligible to have the government filing fees waived.

This program takes place on Friday, December 13 from 10:00 am – 1:00 pm at the Gwinnett County Public Library Lilburn Branch, 4817 Church Street, Lilburn, GA 30047.  It is free and open to the public.  Reps will be available on a first come, first served basis.

For more information, please visit www.gwinnettpl.org/n400 or call 770-978-5154.",,43, 68, 'Sunshine. Highs in the upper 60s and lows in the low 40s.', 'rain', 0, 0.0, 62, 'No thunder', 66, 'Moderate', 2,,33.827554,-84.32355,12.776762027147091,0.21294603378578486,Theatre,11/20/2020
1966,Eventful,All Stars of Comedy @ Oak Atlanta,2020-11-20 22:30:00.000000000,,"30 Ivan Allen Jr Blvd ,Text 678-458-6765 for info.",33.764322,-84.3882896, ,,44, 68, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 61, 'No thunder', 66, 'Moderate', 4,,33.827554,-84.32355,6.063296460349049,0.10105494100581748,Comedy,11/20/2020
1967,Eventful,ATL Comedy Jam Friday's,2020-11-20 22:00:00.000000000,,"375 Luckie Street NW ,404-577-2500",33.7489,-84.3881, ,,44, 68, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 61, 'No thunder', 66, 'Moderate', 4,,33.827554,-84.32355,6.863845902817527,0.11439743171362544,Comedy,11/20/2020
1968,Eventful,Killer Beaz,2020-11-20 19:00:00.000000000,,2012 Memorial Parkway SW,34.71884,-86.59326, ,,43, 69, 'Sunshine. Highs in the upper 60s and lows in the low 40s.', 'rain', 10, 0.0, 61, 'No thunder', 67, 'Moderate', 4,,33.827554,-84.32355,158.25672652379478,2.637612108729913,Theatre,11/20/2020
1969,Eventful,ITIL\u00ae4 Foundation 2 Days Certification Training in Greenville,2020-11-20 17:00:00.000000000,,,34.8525,-82.3942," ITIL\u00ae4 Foundation 2 Days Certification Training in Greenville<br>Learners Ink, LLC one of the most trusted a globally recognized professional t",,44, 68, 'Mainly sunny. Highs in the upper 60s and lows in the mid 40s.', 'rain', 10, 0.0, 55, 'No thunder', 67, 'Moderate', 7,,33.827554,-84.32355,142.55542089833713,2.375923681638952,Theatre,11/20/2020
1970,Eventful,"Murals, Music, and Museums Tour",2020-11-20 11:00:00.000000000,,"1613 Jefferson Street ,We will meet outside by the front door of Woodcuts Gallery & Framing. You may park in any public lots or garages nearby. Woodcuts parking is for customers only.",36.162841,-86.778005," In the South, it&#39;s all about soul, and in the Music City, the pulse of the city is more than just music. It&#39;s the combination of the people,",,44, 70, 'Sunny. Highs in the low 70s and lows in the mid 40s.', 'rain', 0, 0.0, 54, 'No thunder', 68, 'Moderate', 9,,33.827554,-84.32355,223.68462693018057,3.7280771155030097,Theatre,11/20/2020
1971,Eventful,Politics and the Road to Civil War Tour at Carnton,2020-11-20 11:30:00.000000000,,1345 Eastern Flank Circle,35.9039272,-86.8582727, The tour covers the central role of slavery in the expansion of the United States of America,,43, 67, 'Abundant sunshine. Highs in the upper 60s and lows in the low 40s.', 'rain', 0, 0.0, 58, 'No thunder', 66, 'Moderate', 10,,33.827554,-84.32355,215.26893467083224,3.587815577847204,Theatre,11/20/2020
1972,Eventful,Friday Night Comedy @ Oak Lounge,2020-11-20 22:30:00.000000000,,"30 Ivan Allen Jr Blvd ,Text 678-458-6765 for info.",33.764322,-84.3882896, .,,44, 68, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 61, 'No thunder', 66, 'Moderate', 4,,33.827554,-84.32355,6.063296460349049,0.10105494100581748,Comedy,11/20/2020
1973,Eventful,Friday Comedy in the ATL,2020-11-20 23:00:00.000000000,,"30 Ivan Allen Jr Blvd ,Text 678-458-6765 for info.",33.764322,-84.3882896, .,,44, 68, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 61, 'No thunder', 66, 'Moderate', 4,,33.827554,-84.32355,6.063296460349049,0.10105494100581748,Comedy,11/20/2020
